Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,Strategy Wins (%)
251,1,0.001,0.0001,250,0.9752111619411448,1.0136041221999448,-0.03839296025880001,252,0,0,0.0
252,1,0.001,0.0001,250,0.9705265898350591,0.9916421373783396,-0.02111554754328049,249,2,1,0.0
253,1,0.001,0.0001,250,0.9752111619411448,1.02016883512467,-0.04495767318352528,252,0,0,0.0
254,1,0.001,0.0001,250,0.9734563963731349,1.021570507233746,-0.048114110860611126,251,1,0,0.0
255,1,0.001,0.0001,250,0.9717865396149644,0.9949543589314134,-0.023167819316448957,250,1,1,0.0
256,1,0.001,0.0001,250,0.9738699733225346,0.9980348369807935,-0.024164863658258984,251,1,0,0.0
257,1,0.001,0.0001,250,0.9739098811566477,0.9878334318037585,-0.013923550647110816,251,0,1,0.0
258,1,0.001,0.0001,250,0.9700724928339124,0.9899270355782284,-0.019854542744315973,250,2,0,0.0
259,1,0.001,0.0001,250,0.9699170424331017,1.0174726247813235,-0.04755558234822177,249,3,0,0.0
260,1,0.001,0.0001,250,0.9725359849317226,1.0104431529240818,-0.03790716799235927,251,1,0,0.0
261,1,0.001,0.0001,250,0.9731026934209546,1.0221345940175584,-0.049031900596603784,251,0,1,0.0
262,1,0.001,0.0001,250,0.9697265815332883,0.9961232879630223,-0.026396706429734018,249,2,1,0.0
263,1,0.001,0.0001,250,0.9752111619411448,0.9712977228119781,0.00391343912916664,252,0,0,1.0
264,1,0.001,0.0001,250,0.9752111619411448,0.9995202741290687,-0.024309112187923976,252,0,0,1.0
265,1,0.001,0.0001,250,0.9716409074702717,0.9998258219028953,-0.02818491443262361,250,1,1,1.0
266,1,0.001,0.0001,250,0.973519146823519,0.9851988502295268,-0.011679703406007769,251,1,0,1.0
267,1,0.001,0.0001,250,0.9713392020741131,1.0164341505259817,-0.04509494845186868,249,1,2,1.0
268,1,0.001,0.0001,250,0.9752111619411448,0.9740803420326002,0.001130819908544578,252,0,0,2.0
269,1,0.001,0.0001,250,0.9713596728094613,1.0044091710758372,-0.03304949826637582,250,1,1,2.0
270,1,0.001,0.0001,250,0.9752111619411448,0.9986895877754098,-0.02347842583426507,252,0,0,2.0
271,1,0.001,0.0001,250,0.970123014495352,0.9882427574540052,-0.018119742958653262,249,3,0,2.0
272,1,0.001,0.0001,250,0.971521282183466,0.9828497148607852,-0.0113284326773192,250,0,2,2.0
273,1,0.001,0.0001,250,0.9722145564066046,0.994355597365944,-0.022141040959339442,250,1,1,2.0
274,1,0.001,0.0001,250,0.9752111619411448,0.9832442614333282,-0.008033099492183449,252,0,0,2.0
275,1,0.001,0.0001,250,0.9694647279718316,1.0057312167481283,-0.03626648877629668,249,2,1,2.0
276,1,0.001,0.0001,250,0.9694660240401657,1.0203192388066347,-0.05085321476646898,249,0,3,2.0
277,1,0.001,0.0001,250,0.9736421595047762,1.000297593742028,-0.026655434237251807,251,0,1,2.0
278,1,0.001,0.0001,250,0.9734977646952409,1.0038944456267285,-0.03039668093148762,251,1,0,2.0
279,1,0.001,0.0001,250,0.9752111619411448,0.9816732718793119,-0.006462109938167093,252,0,0,2.0
280,1,0.001,0.0001,250,0.9752111619411448,0.9967221048926433,-0.02151094295149858,252,0,0,2.0
281,1,0.001,0.0001,250,0.9707476202163254,1.0104994263200051,-0.03975180610367968,249,1,2,2.0
282,1,0.001,0.0001,250,0.9752111619411448,0.9798025521641645,-0.004591390223019687,252,0,0,2.0
283,1,0.001,0.0001,250,0.9705459704973666,0.9768682495955233,-0.006322279098156747,250,1,1,2.0
284,1,0.001,0.0001,250,0.9710566679989193,1.0002219558751735,-0.029165287876254165,250,1,1,2.0
285,1,0.001,0.0001,250,0.9752111619411448,0.9957288358339729,-0.020517673892828103,252,0,0,2.0
286,1,0.001,0.0001,250,0.9752111619411448,0.9933256812481386,-0.018114519306993815,252,0,0,2.0
287,1,0.001,0.0001,250,0.9709508008121275,1.0079067651582405,-0.036955964346113035,250,2,0,2.0
288,1,0.001,0.0001,250,0.9752111619411448,0.9874449483993951,-0.01223378645825035,252,0,0,2.0
289,1,0.001,0.0001,250,0.9700395363087422,1.0178268620374817,-0.04778732572873956,249,1,2,2.0
290,1,0.001,0.0001,250,0.9752111619411448,1.0011545162576894,-0.025943354316544598,252,0,0,2.0
291,1,0.001,0.0001,250,0.9743073370316058,1.0017504162575221,-0.027443079225916378,251,0,1,2.0
292,1,0.001,0.0001,250,0.9752111619411448,1.0201019439969996,-0.04489078205585484,252,0,0,2.0
293,1,0.001,0.0001,250,0.9752111619411448,0.9896107758987007,-0.014399613957555957,252,0,0,2.0
294,1,0.001,0.0001,250,0.9730838917031777,0.9809910607741755,-0.007907169070997866,251,1,0,2.0
295,1,0.001,0.0001,250,0.9738237364688377,0.9998322921470796,-0.026008555678241896,251,0,1,2.0
296,1,0.001,0.0001,250,0.973347630793583,0.9981242882343727,-0.024776657440789718,251,0,1,2.0
297,1,0.001,0.0001,250,0.9714361046390649,1.0022560391614346,-0.03081993452236964,250,1,1,2.0
298,1,0.001,0.0001,250,0.9745726776041761,0.9828569033447907,-0.008284225740614604,251,1,0,2.0
299,1,0.001,0.0001,250,0.9752111619411448,1.0059890672300011,-0.030777905288856378,252,0,0,2.0
300,1,0.001,0.0001,250,0.9752111619411448,1.001070102184267,-0.025858940243122186,252,0,0,2.0
301,1,0.001,0.0001,250,0.9733118833267282,0.9869672270334507,-0.0136553437067225,251,0,1,2.0
302,1,0.001,0.0001,250,0.9739913863957552,0.9782704030171475,-0.004279016621392295,251,1,0,2.0
303,1,0.001,0.0001,250,0.9738860096859742,0.989868754317292,-0.01598274463131788,251,1,0,2.0
304,1,0.001,0.0001,250,0.974785165682954,1.0284038849184525,-0.053618719235498435,251,0,1,2.0
305,1,0.001,0.0001,250,0.9736433793897403,0.9817057837384743,-0.008062404348733954,251,0,1,2.0
306,1,0.001,0.0001,250,0.9752111619411448,0.9982619933599235,-0.023050831418778728,252,0,0,2.0
307,1,0.001,0.0001,250,0.9752111619411448,0.9945519359684324,-0.01934077402728762,252,0,0,2.0
308,1,0.001,0.0001,250,0.9752111619411448,1.024113722583178,-0.048902560642033244,252,0,0,2.0
309,1,0.001,0.0001,250,0.9735601806768097,0.9994236803346904,-0.025863499657880706,251,1,0,2.0
310,1,0.001,0.0001,250,0.9752111619411448,1.0013021380266316,-0.026090976085486828,252,0,0,2.0
311,1,0.001,0.0001,250,0.9719082938692533,0.9959239130434783,-0.02401561917422501,250,0,2,2.0
312,1,0.001,0.0001,250,0.9752111619411448,1.0055846422338546,-0.03037348029270981,252,0,0,2.0
313,1,0.001,0.0001,250,0.9728306546993348,0.9947973119445044,-0.021966657245169552,251,0,1,2.0
314,1,0.001,0.0001,250,0.9723081530231532,0.9989098094437756,-0.0266016564206224,251,0,1,2.0
315,1,0.001,0.0001,250,0.9733275630516303,1.0116572288090606,-0.03832966575743035,251,1,0,2.0
316,1,0.001,0.0001,250,0.9701438560878969,1.0146921793399364,-0.0445483232520395,249,1,2,2.0
317,1,0.001,0.0001,250,0.9752111619411448,0.9838499891610668,-0.00863882721992204,252,0,0,2.0
318,1,0.001,0.0001,250,0.9708059494743202,0.981979079408037,-0.011173129933716774,250,2,0,2.0
319,1,0.001,0.0001,250,0.9752111619411448,0.9948854555141183,-0.019674293572973567,252,0,0,2.0
320,1,0.001,0.0001,250,0.9710406809673281,1.0014555031882435,-0.030414822220915405,250,1,1,2.0
321,1,0.001,0.0001,250,0.9733225153343621,0.9964121666400058,-0.023089651305643666,251,0,1,2.0
322,1,0.001,0.0001,250,0.9752111619411448,0.9944619579108801,-0.019250795969735335,252,0,0,2.0
323,1,0.001,0.0001,250,0.9752111619411448,0.9954223364896208,-0.020211174548475985,252,0,0,2.0
324,1,0.001,0.0001,250,0.9752111619411448,0.9862063019957741,-0.010995140054629315,252,0,0,2.0
325,1,0.001,0.0001,250,0.9735208059373532,0.9811139074296977,-0.0075931014923444895,251,1,0,2.0
326,1,0.001,0.0001,250,0.9752111619411448,1.0099826388888888,-0.03477147694774407,252,0,0,2.0
327,1,0.001,0.0001,250,0.9711839380055057,1.0001070549191744,-0.028923116913668667,250,1,1,2.0
328,1,0.001,0.0001,250,0.9715573931282475,0.9878043497097299,-0.01624695658148234,250,1,1,2.0
329,1,0.001,0.0001,250,0.9752111619411448,0.9870825592949418,-0.011871397353797053,252,0,0,2.0
330,1,0.001,0.0001,250,0.9730720644738073,1.0120551345122548,-0.038983070038447476,251,1,0,2.0
331,1,0.001,0.0001,250,0.9752111619411448,0.9798274098127306,-0.004616247871585877,252,0,0,2.0
332,1,0.001,0.0001,250,0.9752111619411448,1.0078149775744114,-0.03260381563326664,252,0,0,2.0
333,1,0.001,0.0001,250,0.973025853939834,1.0128885166573605,-0.039862662717526476,251,1,0,2.0
334,1,0.001,0.0001,250,0.9752111619411448,0.9827165730039243,-0.007505411062779577,252,0,0,2.0
335,1,0.001,0.0001,250,0.9752111619411448,1.0001068809986977,-0.024895719057552945,252,0,0,2.0
336,1,0.001,0.0001,250,0.9718293006564689,0.9864098698320333,-0.014580569175564384,250,0,2,2.0
337,1,0.001,0.0001,250,0.9752111619411448,1.0032580821457107,-0.028046920204565895,252,0,0,2.0
338,1,0.001,0.0001,250,0.9729988557378795,0.9686369119420982,0.0043619437957812535,251,0,1,3.0
339,1,0.001,0.0001,250,0.973226863221839,1.0010895806182847,-0.027862717396445635,251,1,0,3.0
340,1,0.001,0.0001,250,0.9738301472497699,1.0028400597907332,-0.0290099125409633,251,0,1,3.0
341,1,0.001,0.0001,250,0.9752111619411448,0.9884477958745244,-0.013236633933379593,252,0,0,3.0
342,1,0.001,0.0001,250,0.9752111619411448,1.0031613105830617,-0.027950148641916917,252,0,0,3.0
343,1,0.001,0.0001,250,0.9752111619411448,0.9809525850063195,-0.005741423065174778,252,0,0,3.0
344,1,0.001,0.0001,250,0.9752111619411448,1.009856610332288,-0.03464544839114314,252,0,0,3.0
345,1,0.001,0.0001,250,0.9752111619411448,1.0366167768882684,-0.0614056149471236,252,0,0,3.0
346,1,0.001,0.0001,250,0.9752111619411448,0.9791409963034676,-0.003929834362322859,252,0,0,3.0
347,1,0.001,0.0001,250,0.9737296228846548,1.0124924353765046,-0.03876281249184976,251,0,1,3.0
348,1,0.001,0.0001,250,0.9745155603157442,1.0102171711488697,-0.03570161083312551,251,0,1,3.0
349,1,0.001,0.0001,250,0.9739995457247734,1.0121082621082627,-0.03810871638348923,251,1,0,3.0
350,1,0.001,0.0001,250,0.9752111619411448,0.9952858778368912,-0.020074715895746387,252,0,0,3.0
351,1,0.001,0.0001,250,0.9752111619411448,0.9852542882937118,-0.010043126352566989,252,0,0,3.0
352,1,0.001,0.0001,250,0.9737304326460899,0.9850371889109417,-0.01130675626485178,251,1,0,3.0
353,1,0.001,0.0001,250,0.9752111619411448,1.0220570123384924,-0.04684585039734768,252,0,0,3.0
354,1,0.001,0.0001,250,0.9752111619411448,1.0049632229649677,-0.029752061023822884,252,0,0,3.0
355,1,0.001,0.0001,250,0.9773436331826358,1.0065789473684195,-0.029235314185783623,251,1,0,3.0
356,1,0.001,0.0001,250,0.9752111619411448,1.012220275455212,-0.03700911351406733,252,0,0,3.0
357,1,0.001,0.0001,250,0.9740112263559914,1.0034391534391547,-0.02942792708316333,251,0,1,3.0
358,1,0.001,0.0001,250,0.9722962534338906,0.9903686709220171,-0.01807241748812649,251,1,0,3.0
359,1,0.001,0.0001,250,0.9682936698895347,1.002468272864289,-0.03417460297475439,250,1,1,3.0
360,1,0.001,0.0001,250,0.9716424704313406,0.9949507861434238,-0.02330831571208325,250,1,1,3.0
361,1,0.001,0.0001,250,0.9752111619411448,0.995493316918749,-0.020282154977604216,252,0,0,3.0
362,1,0.001,0.0001,250,0.9752111619411448,0.9945799457994577,-0.019368783858312977,252,0,0,3.0
363,1,0.001,0.0001,250,0.9736628129696572,0.9864095812452209,-0.012746768275563758,251,1,0,2.0
364,1,0.001,0.0001,250,0.9736204316111795,1.000503482420073,-0.026883050808893416,251,0,1,2.0
365,1,0.001,0.0001,250,0.9724199835531568,1.0050661798265628,-0.032646196273405925,251,1,0,2.0
366,1,0.001,0.0001,250,0.9733322439701112,0.992918477684722,-0.019586233714610768,251,0,1,2.0
367,1,0.001,0.0001,250,0.973908505512095,0.999427012903669,-0.02551850739157402,251,1,0,2.0
368,1,0.001,0.0001,250,0.9733720884628392,0.9872124938828475,-0.013840405420008306,251,0,1,1.0
369,1,0.001,0.0001,250,0.9752111619411448,1.0304964864740729,-0.055285324532928115,252,0,0,1.0
370,1,0.001,0.0001,250,0.9752111619411448,0.9885899855180585,-0.013378823576913779,252,0,0,1.0
371,1,0.001,0.0001,250,0.9742688804210471,0.9790734134648147,-0.0048045330437676,250,0,2,1.0
372,1,0.001,0.0001,250,0.9722880470362504,0.9913018957962799,-0.01901384876002954,250,0,2,1.0
373,1,0.001,0.0001,250,0.9752111619411448,1.0218759494769765,-0.0466647875358317,252,0,0,1.0
374,1,0.001,0.0001,250,0.9743832966180099,1.01385415513998,-0.039470858521970076,251,1,0,1.0
375,1,0.001,0.0001,250,0.9752111619411448,1.0042251987367967,-0.029014036795651954,252,0,0,1.0
376,1,0.001,0.0001,250,0.9752111619411448,0.9933433997575535,-0.018132237816408714,252,0,0,1.0
377,1,0.001,0.0001,250,0.9738438354597383,0.9804341112630695,-0.006590275803331158,251,0,1,1.0
378,1,0.001,0.0001,250,0.973519991832521,1.0302463704355467,-0.05672637860302565,251,0,1,1.0
379,1,0.001,0.0001,250,0.9752111619411448,0.9995810465457302,-0.024369884604585446,252,0,0,1.0
380,1,0.001,0.0001,250,0.9756385842721187,0.990265334252239,-0.014626749980120257,251,0,1,1.0
381,1,0.001,0.0001,250,0.9752111619411448,1.0154175004547927,-0.040206338513647966,252,0,0,1.0
382,1,0.001,0.0001,250,0.9752111619411448,1.0113378179712214,-0.03612665603007659,252,0,0,1.0
383,1,0.001,0.0001,250,0.9752111619411448,0.9924047878128399,-0.01719362587169515,252,0,0,1.0
384,1,0.001,0.0001,250,0.9752111619411448,1.0141998209031577,-0.03898865896201298,252,0,0,1.0
385,1,0.001,0.0001,250,0.9735178643171526,1.0097861772876509,-0.03626831297049826,251,1,0,1.0
386,1,0.001,0.0001,250,0.9752111619411448,0.9758770479151498,-0.000665885974005076,252,0,0,1.0
387,1,0.001,0.0001,250,0.9752111619411448,1.0032924007830581,-0.02808123884191338,252,0,0,1.0
388,1,0.001,0.0001,250,0.9700402738054197,0.9795835988952618,-0.009543325089842125,249,2,1,1.0
389,1,0.001,0.0001,250,0.9735379472321951,0.9969814484854819,-0.023443501253286758,251,0,1,1.0
390,1,0.001,0.0001,250,0.9735389542675006,0.9959740978997155,-0.022435143632214882,251,0,1,1.0
391,1,0.001,0.0001,250,0.9716640333433906,1.0032580821457107,-0.031594048802320085,250,2,0,1.0
392,1,0.001,0.0001,250,0.9752111619411448,0.9986145451445131,-0.023403383203368322,252,0,0,1.0
393,1,0.001,0.0001,250,0.9752111619411448,1.0167969256012779,-0.04158576366013311,252,0,0,1.0
394,1,0.001,0.0001,250,0.9752111619411448,0.9855257168866638,-0.010314554945519028,252,0,0,1.0
395,1,0.001,0.0001,250,0.9752111619411448,0.9855011557049792,-0.010289993763834437,252,0,0,1.0
396,1,0.001,0.0001,250,0.9752111619411448,1.0190778303994286,-0.0438666684582838,252,0,0,1.0
397,1,0.001,0.0001,250,0.9752111619411448,0.9888262188608293,-0.013615056919684565,252,0,0,1.0
398,1,0.001,0.0001,250,0.9752111619411448,1.0210428798306,-0.04583171788945517,252,0,0,1.0
399,1,0.001,0.0001,250,0.9703275543899029,0.9974607622091365,-0.027133207819233562,250,0,2,1.0
400,1,0.001,0.0001,250,0.9752111619411448,1.0004614093959725,-0.025250247454827734,252,0,0,1.0
401,1,0.001,0.0001,250,0.9735378500910321,0.9982635619992046,-0.02472571190817252,251,1,0,1.0
402,1,0.001,0.0001,250,0.9752111619411448,0.9968031759297954,-0.021592013988650627,252,0,0,1.0
403,1,0.001,0.0001,250,0.9742624492830236,0.9826575583957701,-0.008395109112746435,251,1,0,1.0
404,1,0.001,0.0001,250,0.9752111619411448,1.0020336282443714,-0.0268224663032266,252,0,0,1.0
405,1,0.001,0.0001,250,0.9733525390629372,1.0224300287732146,-0.04907748971027748,251,0,1,1.0
406,1,0.001,0.0001,250,0.9752111619411448,0.995238095238097,-0.020026933296952265,252,0,0,1.0
407,1,0.001,0.0001,250,0.9752111619411448,0.9728187352046,0.002392426736544717,252,0,0,2.0
408,1,0.001,0.0001,250,0.9734301167318047,0.9686369119420982,0.004793204789706462,250,1,1,3.0
409,1,0.001,0.0001,250,0.9752111619411448,0.9946342965210888,-0.019423134579944046,252,0,0,3.0
410,1,0.001,0.0001,250,0.9752111619411448,0.9861954116177671,-0.01098424967662237,252,0,0,3.0
411,1,0.001,0.0001,250,0.9752111619411448,1.003025816004633,-0.027814654063488264,252,0,0,3.0
412,1,0.001,0.0001,250,0.9752111619411448,1.0227202609193884,-0.047509098978243625,252,0,0,3.0
413,1,0.001,0.0001,250,0.9752111619411448,1.0080458452722068,-0.03283468333106199,252,0,0,3.0
414,1,0.001,0.0001,250,0.9730238103894717,1.0217583698491157,-0.048734559459644,251,1,0,3.0
415,1,0.001,0.0001,250,0.9752111619411448,1.0135213944748043,-0.038310232533659505,252,0,0,3.0
416,1,0.001,0.0001,250,0.9752111619411448,1.0030993502051984,-0.027888188264053593,252,0,0,3.0
417,1,0.001,0.0001,250,0.9752111619411448,0.9793529543922711,-0.004141792451126336,252,0,0,3.0
418,1,0.001,0.0001,250,0.9752111619411448,0.9906958014539111,-0.015484639512766352,252,0,0,3.0
419,1,0.001,0.0001,250,0.9752111619411448,1.0027745359258398,-0.027563373984694994,252,0,0,3.0
420,1,0.001,0.0001,250,0.9752111619411448,1.03932988375061,-0.0641187218094652,252,0,0,3.0
421,1,0.001,0.0001,250,0.9742085109730159,1.017836725360164,-0.043628214387148034,251,1,0,3.0
422,1,0.001,0.0001,250,0.9752111619411448,0.985783707745428,-0.01057254580428324,252,0,0,3.0
423,1,0.001,0.0001,250,0.9752111619411448,0.9879924475465146,-0.012781285605369841,252,0,0,3.0
424,1,0.001,0.0001,250,0.9752111619411448,0.9990159747084557,-0.023804812767310946,252,0,0,3.0
425,1,0.001,0.0001,250,0.9752111619411448,0.9973056197074668,-0.022094457766322018,252,0,0,3.0
426,1,0.001,0.0001,250,0.9752111619411448,1.0110057891723396,-0.035794627231194864,252,0,0,3.0
427,1,0.001,0.0001,250,0.9752111619411448,0.9926512671413211,-0.01744010520017636,252,0,0,3.0
428,1,0.001,0.0001,250,0.9752111619411448,0.9882062054177034,-0.012995043476558665,252,0,0,3.0
429,1,0.001,0.0001,250,0.9726744848440432,0.9811559676346214,-0.008481482790578254,251,0,1,3.0
430,1,0.001,0.0001,250,0.9626270185517004,0.9852759691901778,-0.022648950638477383,251,0,1,3.0
431,1,0.001,0.0001,250,0.9752111619411448,1.0181903296997261,-0.04297916775858135,252,0,0,3.0
432,1,0.001,0.0001,250,0.9752111619411448,0.9963569337525761,-0.02114577181143129,252,0,0,3.0
433,1,0.001,0.0001,250,0.9752111619411448,1.0142787024229185,-0.039067540481773744,252,0,0,3.0
434,1,0.001,0.0001,250,0.9752111619411448,0.9921224637526875,-0.016911301811542767,252,0,0,3.0
435,1,0.001,0.0001,250,0.9752111619411448,0.9867070139414242,-0.011495852000279472,252,0,0,3.0
436,1,0.001,0.0001,250,0.9767528036263663,0.9772978598842125,-0.0005450562578461771,251,0,1,3.0
437,1,0.001,0.0001,250,0.9752111619411448,1.0007407568792344,-0.025529594938089595,252,0,0,3.0
438,1,0.001,0.0001,250,0.974319432403447,0.9918826301135147,-0.017563197710067757,251,0,1,2.0
439,1,0.001,0.0001,250,0.9752111619411448,0.9856373429084375,-0.010426180967292753,252,0,0,2.0
440,1,0.001,0.0001,250,0.9752111619411448,1.01691349892697,-0.04170233698582515,252,0,0,2.0
441,1,0.001,0.0001,250,0.9752111619411448,1.002057872411911,-0.026846710470766144,252,0,0,2.0
442,1,0.001,0.0001,250,0.9752111619411448,0.980427046263346,-0.005215884322201214,252,0,0,2.0
443,1,0.001,0.0001,250,0.9723168430632858,1.000377532614624,-0.028060689551338225,250,2,0,2.0
444,1,0.001,0.0001,250,0.9752111619411448,0.9997896242689439,-0.024578462327799144,252,0,0,2.0
445,1,0.001,0.0001,250,0.9752111619411448,0.9832156402573179,-0.008004478316173125,252,0,0,2.0
446,1,0.001,0.0001,250,0.9752111619411448,1.0142037206601613,-0.038992558719016523,252,0,0,2.0
447,1,0.001,0.0001,250,0.9752111619411448,1.0314352681648962,-0.0562241062237514,252,0,0,2.0
448,1,0.001,0.0001,250,0.9752111619411448,0.9719225852750555,0.0032885766660892823,252,0,0,3.0
449,1,0.001,0.0001,250,0.9752111619411448,1.0089121276911037,-0.033700965749958955,252,0,0,3.0
450,1,0.001,0.0001,250,0.9752111619411448,1.0132526905630186,-0.03804152862187382,252,0,0,3.0
451,1,0.001,0.0001,250,0.9732916643960926,0.9835651343030039,-0.010273469906911248,251,0,1,3.0
452,1,0.001,0.0001,250,0.9752111619411448,0.9973580474712723,-0.022146885530127558,252,0,0,3.0
453,1,0.001,0.0001,250,0.9752111619411448,0.9911485035712716,-0.015937341630126833,252,0,0,3.0
454,1,0.001,0.0001,250,0.9752111619411448,0.9780697899270451,-0.0028586279859003083,252,0,0,3.0
455,1,0.001,0.0001,250,0.9752111619411448,0.993684254553819,-0.01847309261267427,252,0,0,3.0
456,1,0.001,0.0001,250,0.9752111619411448,1.0170462053473113,-0.041835043406166506,252,0,0,3.0
457,1,0.001,0.0001,250,0.9752111619411448,0.9961617250673866,-0.020950563126241883,252,0,0,3.0
458,1,0.001,0.0001,250,0.9752111619411448,1.0295436560274314,-0.0543324940862866,252,0,0,3.0
459,1,0.001,0.0001,250,0.9752111619411448,1.0329124541962837,-0.05770129225513898,252,0,0,3.0
460,1,0.001,0.0001,250,0.9734355849847447,1.0151632970451008,-0.04172771206035608,251,1,0,3.0
461,1,0.001,0.0001,250,0.9716347781266202,0.9965710652405919,-0.024936287113971667,251,0,1,3.0
462,1,0.001,0.0001,250,0.9752111619411448,1.0035249278491318,-0.028313765907987065,252,0,0,3.0
463,1,0.001,0.0001,250,0.9752111619411448,0.9992240095635574,-0.024012847622412625,252,0,0,3.0
464,1,0.001,0.0001,250,0.9726272563840256,0.9906208517398213,-0.0179935953557957,251,0,1,3.0
465,1,0.001,0.0001,250,0.9752111619411448,0.9941338101884153,-0.018922648247270524,252,0,0,3.0
466,1,0.001,0.0001,250,0.9733696935968295,1.0176752479661215,-0.044305554369292066,251,0,1,3.0
467,1,0.001,0.0001,250,0.9752111619411448,1.0007800659712955,-0.025568904030150774,252,0,0,3.0
468,1,0.001,0.0001,250,0.9752111619411448,0.9889974758915259,-0.013786313950381102,252,0,0,3.0
469,1,0.001,0.0001,250,0.9752111619411448,1.0216887570673834,-0.04647759512623861,252,0,0,3.0
470,1,0.001,0.0001,250,0.9752111619411448,0.9992575760984498,-0.02404641415730502,252,0,0,3.0
471,1,0.001,0.0001,250,0.9752111619411448,0.9871664763837782,-0.011955314442633425,252,0,0,3.0
472,1,0.001,0.0001,250,0.9752111619411448,1.0044631578947358,-0.02925199595359107,252,0,0,3.0
473,1,0.001,0.0001,250,0.9752111619411448,0.9795268325901199,-0.0043156706489750896,252,0,0,3.0
474,1,0.001,0.0001,250,0.9752111619411448,1.0100311931958428,-0.034820031254698014,252,0,0,3.0
475,1,0.001,0.0001,250,0.9752111619411448,0.9831936385127882,-0.007982476571643415,252,0,0,3.0
476,1,0.001,0.0001,250,0.9752111619411448,1.0151543067710713,-0.03994314482992656,252,0,0,3.0
477,1,0.001,0.0001,250,0.9752111619411448,1.0084497400902723,-0.03323857814912756,252,0,0,3.0
478,1,0.001,0.0001,250,0.9752111619411448,1.0132345392461004,-0.03802337730495564,252,0,0,3.0
479,1,0.001,0.0001,250,0.97370573895942,0.9810060172594706,-0.007300278300050533,251,0,1,3.0
480,1,0.001,0.0001,250,0.9752111619411448,1.0195602729340427,-0.044349110992897955,252,0,0,3.0
481,1,0.001,0.0001,250,0.9752111619411448,0.996606552128908,-0.021395390187763264,252,0,0,3.0
482,1,0.001,0.0001,250,0.9752111619411448,0.9842617927109558,-0.009050630769811052,252,0,0,3.0
483,1,0.001,0.0001,250,0.9752111619411448,0.9866908006814302,-0.011479638740285458,252,0,0,3.0
484,1,0.001,0.0001,250,0.9752111619411448,0.9867445370431118,-0.011533375101967058,252,0,0,3.0
485,1,0.001,0.0001,250,0.9752111619411448,0.9764394580863675,-0.0012282961452226848,252,0,0,3.0
486,1,0.001,0.0001,250,0.9752111619411448,1.0036103511683199,-0.028399189227175103,252,0,0,3.0
487,1,0.001,0.0001,250,0.9752111619411448,0.9898855126108316,-0.014674350669686809,252,0,0,3.0
488,1,0.001,0.0001,250,0.9736221159015708,1.0108677012775436,-0.03724558537597278,251,0,1,3.0
489,1,0.001,0.0001,250,0.974333384117614,0.9808722584965684,-0.006538874378954396,251,0,1,3.0
490,1,0.001,0.0001,250,0.9752111619411448,0.9818052236615938,-0.006594061720449074,252,0,0,3.0
491,1,0.001,0.0001,250,0.9752111619411448,0.992573465076079,-0.017362303134934254,252,0,0,3.0
492,1,0.001,0.0001,250,0.9752111619411448,0.996627390710381,-0.021416228769236212,252,0,0,3.0
493,1,0.001,0.0001,250,0.9752111619411448,1.0176400694634842,-0.04242890752233941,252,0,0,3.0
494,1,0.001,0.0001,250,0.9752111619411448,1.01759016902533,-0.04237900708418518,252,0,0,3.0
495,1,0.001,0.0001,250,0.9752111619411448,1.0066017316017297,-0.031390569660584955,252,0,0,3.0
496,1,0.001,0.0001,250,0.9752111619411448,1.0136577775856879,-0.0384466156445431,252,0,0,3.0
497,1,0.001,0.0001,250,0.9752111619411448,1.0044945374083796,-0.029283375467234807,252,0,0,3.0
498,1,0.001,0.0001,250,0.9752111619411448,0.9992253255726302,-0.024014163631485452,252,0,0,3.0
499,1,0.001,0.0001,250,0.9752111619411448,0.9566284062034512,0.018582755737693524,252,0,0,4.0
500,1,0.001,0.0001,250,0.9752111619411448,1.0129315068493157,-0.03772034490817089,252,0,0,4.0
