Episode,NumStateVars,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,Strategy Wins (%)
1,2,0.7318295477399552,1.1973819099440095,-0.46555236220405427,82,79,91,
2,2,0.7536246973341586,1.1283972264286286,-0.37477252909447,88,75,89,
3,2,0.9177795387024497,0.7110284221360138,0.20675111656643586,87,65,100,
4,2,0.9124310286094688,0.9245686772769829,-0.0121376486675141,90,75,87,
5,2,0.8766060633928157,1.0418118466898947,-0.16520578329707902,89,69,94,
6,2,0.9076955038762937,1.1428710178710162,-0.23517551399472247,68,94,90,
7,2,0.671147408437272,1.1421447411803505,-0.4709973327430784,82,95,75,
8,2,0.8037854637184121,1.1865838509316755,-0.3827983872132634,91,80,81,
9,2,0.8034303105645297,1.018533045695235,-0.21510273513070532,87,95,70,
10,2,0.8340881262391927,1.1897516752069364,-0.35566354896774366,79,84,89,
11,2,0.7842236787611829,1.1416999104453316,-0.35747623168414866,87,87,78,
12,2,0.7509219031512726,1.0949703458368638,-0.3440484426855912,87,75,90,
13,2,0.793476104976963,1.282262030207235,-0.488785925230272,111,70,71,
14,2,0.6399660643924512,1.2613323871196658,-0.6213663227272146,98,79,75,
15,2,0.770758388895586,1.1325028312570793,-0.3617444423614933,91,81,80,
16,2,0.9732331096233845,1.133113778816533,-0.15988066919314858,105,64,83,
17,2,0.8654563971917435,1.1234073534765194,-0.25795095628477593,80,88,84,
18,2,0.8305739115178883,1.1451295506723511,-0.31455563915446283,85,78,89,
19,2,0.7374053810244924,0.9876069206842906,-0.2502015396597982,66,97,89,
20,2,0.7541103979831622,1.0865177346658847,-0.3324073366827226,72,90,90,
21,2,0.7997039980193714,1.1191119464348642,-0.3194079484154928,81,99,72,
22,2,1.0162464253473729,1.1206094334458552,-0.10436300809848231,87,91,74,
23,2,0.685791839253728,1.2441442422921885,-0.5583524030384605,73,102,77,
24,2,0.8456445792059202,1.2862274588691704,-0.44058287966325027,81,98,73,
25,2,0.8095713202358754,1.0394229395800603,-0.22985161934418485,80,90,82,
26,2,0.6707668482090311,1.1476172354010752,-0.4768503871920441,76,101,75,
27,2,0.7973885964954505,1.0438399467598383,-0.2464513502643878,69,117,66,
28,2,0.8796950798438838,1.0340478080620945,-0.15435272821821067,85,88,79,
29,2,0.785243243668058,1.1234073534765194,-0.33816410980846145,65,104,83,
30,2,0.792458580581367,1.078694982017471,-0.28623640143610396,90,83,79,
31,2,0.8036535153869733,1.1013739946380705,-0.29772047925109724,81,91,80,
32,2,0.5510780268796237,0.5953554310403022,-0.04427740416067849,83,90,79,
33,2,0.7612627311861228,1.109170305676858,-0.3479075744907353,84,93,75,
34,2,0.7334794803477509,1.0485298529852978,-0.31505037263754687,83,89,80,
35,2,0.7646726394064571,1.126229012252306,-0.36155637284584885,81,92,79,
36,2,0.715807371034785,1.197928939046318,-0.48212156801153294,81,84,87,
37,2,0.7659418751042775,1.220218143123175,-0.4542762680188974,92,91,69,
38,2,0.9024535441413729,1.1090677966101716,-0.20661425246879872,95,87,70,
39,2,0.6926094535120925,1.359976525821598,-0.6673670723095054,86,107,59,
40,2,0.791638837484907,1.1842627568986517,-0.39262391941374464,95,98,59,
41,2,0.8745584215788318,1.1021990863699163,-0.22764066479108447,67,103,82,
42,2,0.7687302100909982,1.1545399393326585,-0.38580972924166035,55,118,79,
43,2,0.810042854569723,1.2022185970636208,-0.39217574249389775,79,98,75,
44,2,0.8137331068891219,1.2613323871196658,-0.44759928023054385,65,126,61,
45,2,0.90996495262547,0.9395355324639086,-0.029570579838438693,79,115,58,
46,2,0.7137539412238849,1.0937956559851951,-0.3800417147613102,63,123,66,
47,2,1.06092032158248,1.0742457007517239,-0.013325379169243812,78,112,62,
48,2,1.2040584426649643,0.5767513359197709,0.6273071067451934,79,105,68,
49,2,0.6521960025082281,0.8428581022093882,-0.1906620997011601,82,91,79,
50,2,0.738739055282574,1.1966480446927374,-0.45790898941016345,70,97,85,
51,2,0.7386067362517722,1.1109729561703456,-0.37236621991857344,74,103,75,
52,2,0.7446027381454522,1.066862013851892,-0.32225927570643986,74,109,69,
53,2,0.9525748181455289,1.1382228490832127,-0.18564803093768378,79,99,74,
54,2,0.6942704356623586,1.1396914885286953,-0.4454210528663367,68,125,59,
55,2,0.9019409618867377,1.2603183546978447,-0.35837739281110703,76,111,65,
56,2,0.8658554947781633,1.056293261760136,-0.19043776698197268,72,121,59,
57,2,0.8204432734657607,1.5827367841409712,-0.7622935106752105,88,104,60,
58,2,0.7060137224514378,1.0652573529411746,-0.35924363048973684,82,98,72,
59,2,0.8119496466245092,1.1895424836601296,-0.3775928370356204,84,106,62,
60,2,0.7367946363207359,1.1148410702035225,-0.3780464338827866,74,124,54,
61,2,0.7375712935510167,1.1235643564356412,-0.38599306288462454,85,106,61,
62,2,0.9411511797502958,1.004275026718915,-0.06312384696861928,80,114,58,
63,2,0.6736893563829577,0.9723534384167879,-0.2986640820338302,78,105,69,
64,2,0.7043165850588651,1.1107100429498318,-0.4063934578909667,82,110,60,
65,2,0.6920320850233539,1.1238065177937338,-0.43177443277037986,87,108,57,
66,2,0.7501037607913914,1.2342375366568916,-0.4841337758655002,81,102,69,
67,2,1.046710087478832,1.4979034221560936,-0.45119333467726164,75,110,67,
68,2,0.7391803529824745,0.9357692827232201,-0.1965889297407456,82,114,56,
69,2,0.9769871038333159,1.1467301862278054,-0.16974308239448954,86,114,52,
70,2,0.62119100135005,0.929366197183098,-0.308175195833048,76,122,54,
71,2,0.8499207115238661,0.9178364987613546,-0.06791578723748859,75,122,55,
72,2,0.8917272193460143,1.172029859558855,-0.2803026402128407,77,112,63,
73,2,0.8530523966295486,1.0248760623229447,-0.17182366569339613,86,109,57,
74,2,0.6013509157102922,0.622944830105955,-0.021593914395662828,78,117,57,
75,2,0.7525443291812296,1.074638233054074,-0.3220939038728444,76,118,58,
76,2,0.5985736484172453,1.0576212384041026,-0.45904758998685735,75,123,54,
77,2,0.8623513296364159,1.0964782710098735,-0.23412694137345758,61,125,66,
78,2,1.0449215873826856,1.066862013851892,-0.021940426469206464,80,124,48,
79,2,0.7931506672374771,1.2274210084816861,-0.43427034124420905,78,112,62,
80,2,0.9094459202792006,1.1778021620742916,-0.268356241795091,82,111,59,
81,2,0.7097247988216991,1.254108304841733,-0.5443835060200338,71,125,56,
82,2,0.7606372062101944,1.099281953087604,-0.33864474687740953,69,120,63,
83,2,0.9409805888210252,1.0105644208037823,-0.06958383198275708,79,115,58,
84,2,0.7351052334535745,1.4285014091410373,-0.6933961756874628,83,107,62,
85,2,0.8547324414097355,1.0976393941957865,-0.242906952786051,65,132,55,
86,2,0.8737500881930256,1.1943950594179868,-0.3206449712249613,78,113,61,
87,2,0.8269431706688385,1.197821634704896,-0.3708784640360575,71,127,54,
88,2,0.8062001023616633,1.1098323516085185,-0.30363224924685517,70,124,58,
89,2,0.8489296078004871,1.139923529664478,-0.290993921863991,62,137,53,
90,2,0.8848572012331658,1.116453351296734,-0.23159615006356826,68,129,55,
91,2,0.9895992722201475,1.1025463192311495,-0.112947047011002,81,110,61,
92,2,0.8768827147324033,1.2011133200795234,-0.3242306053471201,75,123,54,
93,2,0.8740532130009655,1.1390591907256722,-0.2650059777247067,77,131,44,
94,2,0.7265491194971558,1.1787324946593885,-0.4521833751622326,59,131,62,
95,2,0.7738056102292681,0.9376490856082681,-0.16384347537900001,58,157,37,
96,2,0.7602655937872947,0.6101242761402818,0.150141317647013,62,129,61,
97,2,0.8260411409490349,1.120216503655873,-0.2941753627068382,60,134,58,
98,2,0.983824014358531,1.2957039458323611,-0.3118799314738302,60,152,40,
99,2,0.8338462554233003,0.9924992787768058,-0.1586530233535055,68,134,50,
100,2,0.8051245193807102,1.0479213776308929,-0.2427968582501827,61,144,47,3.0
101,2,1.1649299416971797,1.4285014091410373,-0.2635714674438576,70,130,52,3.0
102,2,0.6789175207488665,1.0253957504444262,-0.34647822969555975,60,146,46,3.0
103,2,0.9047290262052077,1.1312670190613492,-0.2265379928561415,68,138,46,2.0
104,2,0.8597216936442262,1.073796415602671,-0.21407472195844468,57,152,43,2.0
105,2,0.8279526454980562,1.2362386881676524,-0.4082860426695961,68,129,55,2.0
106,2,1.0054197195429464,1.1645801097200732,-0.1591603901771268,65,140,47,2.0
107,2,1.0720028803011028,1.1412970304435615,-0.06929415014245865,63,142,47,2.0
108,2,0.9355352484805463,1.1460685091475282,-0.21053326066698197,72,140,40,2.0
109,2,0.8619772694563702,1.2672413793103456,-0.40526410985397543,65,128,59,2.0
110,2,0.8171396266910457,0.7845123091305699,0.032627317560475766,66,134,52,3.0
111,2,0.789657268805808,1.2405130540376432,-0.4508557852318352,81,115,56,3.0
112,2,0.8890087783494408,1.1566794636399051,-0.26767068529046434,71,138,43,3.0
113,2,0.8683611733299352,1.1674300254452918,-0.2990688521153566,63,145,44,3.0
114,2,0.8924388734447738,0.93549471984933,-0.043055846404556175,49,153,50,3.0
115,2,0.8891419131483737,1.1462807172902396,-0.25713880414186596,61,151,40,3.0
116,2,0.9525360214552789,0.9933155080213893,-0.04077948656611041,62,139,51,3.0
117,2,0.9918920557404406,1.0435978404807993,-0.051705784740358696,61,149,42,3.0
118,2,1.1481865394814408,1.0037119878170642,0.14447455166437662,52,150,50,4.0
119,2,0.8137876216829178,0.8373050698710588,-0.023517448188140944,55,151,46,4.0
120,2,0.8194377678790778,1.151575209546225,-0.3321374416671472,66,154,32,4.0
121,2,0.850247427233324,1.2129400099157166,-0.3626925826823926,51,152,49,4.0
122,2,0.612716918228191,0.7710088906068788,-0.15829197237868786,58,157,37,4.0
123,2,0.8651024978331264,1.1923467660006775,-0.32724426816755103,64,150,38,4.0
124,2,0.8563102941465411,1.1222556253985616,-0.26594533125202047,54,155,43,4.0
125,2,0.9512335018802573,1.0473679661163446,-0.09613446423608729,49,149,54,4.0
126,2,0.849289935294774,1.220273215329825,-0.370983280035051,54,157,41,4.0
127,2,0.6364548028339126,0.7036711891460493,-0.06721638631213667,53,164,35,4.0
128,2,0.8804043042596635,1.3719731479261577,-0.4915688436664941,45,164,43,4.0
129,2,0.8303513262366662,1.1155463302996462,-0.28519500406298004,54,158,40,4.0
130,2,0.7764641811184607,1.066229066733989,-0.2897648856155284,49,162,41,4.0
131,2,0.8708000433337818,1.0272809223323993,-0.1564808789986175,45,170,37,4.0
132,2,0.993428129795444,1.220487952720109,-0.22705982292466487,53,162,37,4.0
133,2,0.9013123611234589,1.0977714477211804,-0.1964590865977215,69,135,48,4.0
134,2,1.0179640706051676,1.1018990775908863,-0.08393500698571876,46,175,31,4.0
135,2,0.687494655317229,1.0289751641450182,-0.34148050882778924,53,164,35,4.0
136,2,0.8344659067703496,1.1317048486521306,-0.297238941881781,53,155,44,4.0
137,2,0.848529424404118,1.1550553769203278,-0.30652595251620973,44,172,36,4.0
138,2,0.6942173599633233,0.9058224163027656,-0.21160505633944227,57,156,39,4.0
139,2,0.9187711298869528,1.1720124696917225,-0.2532413398047697,46,172,34,4.0
140,2,0.9433932445338584,1.1194117962754266,-0.17601855174156822,43,182,27,4.0
141,2,0.8807993245895028,1.0986326344576107,-0.2178333098681079,47,162,43,4.0
142,2,0.8151172228042841,1.1707377049180328,-0.35562048211374864,46,159,47,4.0
143,2,0.7998206240804817,1.1403406244782082,-0.34052000039772645,39,173,40,4.0
144,2,1.0536851749804894,1.118255439555081,-0.06457026457459158,50,176,26,4.0
145,2,0.935589445862507,1.233523544017078,-0.29793409815457095,50,163,39,4.0
146,2,0.8869205134335725,1.1203178206583417,-0.23339730722476926,50,169,33,4.0
147,2,0.90390201094218,1.0642477019835508,-0.16034569104137075,42,175,35,4.0
148,2,1.3997017349894116,1.565593196709887,-0.16589146172047542,37,181,34,3.0
149,2,0.8453166909429705,1.1621803176431083,-0.3168636267001378,44,171,37,3.0
150,2,0.9326949483937097,1.1389392565729803,-0.20624430817927064,49,164,39,3.0
151,2,0.6171036572759873,0.8795629988224526,-0.26245934154646533,39,179,34,3.0
152,2,0.7495799549968367,1.0431687094448452,-0.29358875444800847,58,161,33,3.0
153,2,0.970879340690325,1.159065436675577,-0.18818609598525204,56,171,25,3.0
154,2,0.8398699560790253,1.0881527231892199,-0.2482827671101946,41,180,31,3.0
155,2,0.9586412030048377,1.2144030025803427,-0.25576179957550504,41,179,32,3.0
156,2,0.8306041830305401,1.1538797072650586,-0.32327552423451855,49,161,42,3.0
157,2,0.5914289845328655,0.6404100529100527,-0.04898106837718719,41,175,36,3.0
158,2,0.8602356677184936,1.1605111899229557,-0.3002755222044621,43,177,32,3.0
159,2,0.8906100043755151,0.7884817441555033,0.10212826022001176,35,180,37,4.0
160,2,0.966475108678413,1.2096530920060344,-0.24317798332762142,33,186,33,4.0
161,2,0.9473743001978417,1.0925540577218846,-0.14517975752404289,43,181,28,4.0
162,2,0.980422341955727,1.154435770049679,-0.17401342809395204,40,183,29,4.0
163,2,0.9001362846174039,0.9292456033136413,-0.02910931869623734,32,191,29,4.0
164,2,0.9758249622577695,1.3950833042059918,-0.4192583419482223,37,185,30,4.0
165,2,0.8641390207996726,1.1759308589356547,-0.3117918381359821,42,180,30,4.0
166,2,0.795330123907901,1.2905002294630563,-0.4951701055551553,38,187,27,4.0
167,2,0.7973379908500017,1.0862428584383772,-0.2889048675883755,35,185,32,4.0
168,2,0.897263719365976,1.062748915833259,-0.165485196467283,29,194,29,4.0
169,2,0.8351690505392385,1.1554483462448406,-0.3202792957056021,38,191,23,4.0
170,2,0.7294164963966567,1.0045268274087473,-0.2751103310120906,30,189,33,4.0
171,2,0.645561557166865,0.9179079617379713,-0.27234640457110626,32,192,28,4.0
172,2,1.0044300013100667,1.2129400099157166,-0.20851000860564994,38,189,25,4.0
173,2,0.8743138392548279,1.142922166590805,-0.26860832733597706,33,190,29,4.0
174,2,1.029184590476757,1.1142960812772134,-0.08511149080045644,38,199,15,4.0
175,2,0.7744352089511315,0.984147264811659,-0.20971205586052755,31,190,31,4.0
176,2,0.8204592741171753,1.0853935992719563,-0.264934325154781,27,205,20,4.0
177,2,0.7412172480012063,1.013340657615946,-0.2721234096147398,39,188,25,4.0
178,2,0.8872777435004068,1.208934561524946,-0.32165681802453927,37,182,33,4.0
179,2,0.9915513636492974,1.0000473933649283,-0.008496029715630904,18,209,25,4.0
180,2,0.8999388441872829,1.0312942155638762,-0.13135537137659337,23,207,22,4.0
181,2,0.9206010210255747,1.1410887030660752,-0.2204876820405005,31,202,19,4.0
182,2,1.0141211258328124,1.1039499527169543,-0.08982882688414184,29,197,26,4.0
183,2,0.9278382020548743,1.0191838158353668,-0.09134561378049244,18,206,28,4.0
184,2,0.8132685597386765,0.929366197183098,-0.11609763744442148,39,199,14,4.0
185,2,1.005209873801767,0.804805289042973,0.20040458475879397,33,194,25,5.0
186,2,0.979457865518324,1.121232269503545,-0.141774403985221,32,196,24,5.0
187,2,0.9371879514874495,1.161811856197558,-0.2246239047101084,33,196,23,5.0
188,2,0.8069221073666881,1.0505321527591445,-0.24361004539245634,30,192,30,5.0
189,2,0.9851309145330668,1.1398179955402896,-0.15468708100722284,40,186,26,5.0
190,2,0.7922262184518322,1.0365365743187138,-0.24431035586688166,26,212,14,5.0
191,2,0.9800830265861629,1.007788461538462,-0.027705434952299157,20,217,15,5.0
192,2,0.9392800585024409,1.087730337078651,-0.14845027857621018,36,188,28,5.0
193,2,1.0305552529923407,1.1808458920758371,-0.15029063908349638,25,211,16,5.0
194,2,0.8766775623931922,1.1181721398738846,-0.24149457748069247,24,204,24,5.0
195,2,1.1868763058688911,1.027599120735978,0.1592771851329131,20,213,19,6.0
196,2,0.9237161402583755,1.046111014442317,-0.12239487418394146,21,206,25,5.0
197,2,1.0046709283850237,1.1918190702219735,-0.18714814183694983,33,197,22,5.0
198,2,0.9825897731031337,1.1344571868541535,-0.15186741375101986,23,212,17,5.0
199,2,0.9664692237870756,1.161725296694883,-0.19525607290780744,19,212,21,5.0
200,2,1.2960674435966304,1.3852562484221163,-0.08918880482548586,22,217,13,5.0
201,2,1.1057898214793207,1.224692737430167,-0.11890291595084634,27,209,16,5.0
202,2,0.6232646022806742,0.6187518485655117,0.004512753715162465,20,215,17,6.0
203,2,0.9682651803729039,1.0519927169735,-0.08372753660059606,27,217,8,6.0
204,2,0.9882224906136214,1.3359981189748418,-0.34777562836122033,26,209,17,6.0
205,2,0.8728297838413277,1.0791459220859227,-0.20631613824459505,22,220,10,6.0
206,2,0.7553338494063242,0.7603677621283252,-0.005033912722001044,18,218,16,6.0
207,2,1.0741421118519872,1.1069318345582948,-0.032789722706307645,26,208,18,6.0
208,2,1.2593197309937574,1.0151735765192735,0.24414615447448385,15,222,15,7.0
209,2,1.1317447341974756,1.2265254505216574,-0.09478071632418184,13,226,13,7.0
210,2,0.9359673211663074,1.0388224154256676,-0.10285509425936012,15,227,10,6.0
211,2,1.0745096658249804,1.1202543142597625,-0.0457446484347821,19,224,9,6.0
212,2,0.9530262933918354,1.0723568668774148,-0.1193305734855794,22,218,12,6.0
213,2,1.075382006512557,1.17703217515032,-0.1016501686377631,13,231,8,6.0
214,2,0.845053856517557,0.9956530428699929,-0.15059918635243585,18,216,18,6.0
215,2,0.9452618742788866,1.0871236386931455,-0.1418617644142589,8,230,14,6.0
216,2,0.9362965659372467,1.0145282153234436,-0.07823164938619687,13,222,17,6.0
217,2,0.9629844992507993,1.0290258740746163,-0.066041374823817,15,226,11,6.0
218,2,0.8941613217404123,0.9061349693251534,-0.011973647584741065,11,230,11,5.0
219,2,0.9283476940354285,1.096358043068374,-0.16801034903294543,14,222,16,5.0
220,2,0.8555380026295792,0.9963102590839827,-0.1407722564544035,8,234,10,5.0
221,2,0.9887800279633773,1.1429915718844614,-0.15421154392108416,19,216,17,5.0
222,2,1.2073450617916086,1.277251519864272,-0.06990645807266338,10,237,5,5.0
223,2,0.9647470521819759,1.0919478855190092,-0.12720083333703336,10,233,9,5.0
224,2,0.6250461061048093,0.6067490074988955,0.018297098605913775,10,233,9,6.0
225,2,1.0837131099336412,1.1918190702219735,-0.1081059602883323,12,231,9,6.0
226,2,1.1372977646522249,1.0018946570670704,0.1354031075851545,7,234,11,7.0
227,2,1.1658415117189223,1.1658949243098844,-5.3412590962143014e-05,10,232,10,7.0
228,2,1.0147881332836917,1.1568378365173204,-0.14204970323362875,8,240,4,7.0
229,2,1.0190186453471999,1.0909836065573761,-0.07196496121017626,5,237,10,7.0
230,2,0.8064453797818665,0.7779705117085854,0.028474868073281034,9,241,2,8.0
231,2,0.9435615968078339,0.9279889271285344,0.015572669679299489,7,235,10,9.0
232,2,1.1036055606567146,1.175609184629802,-0.07200362397308746,13,232,7,9.0
233,2,1.0320486788837528,1.1367784324972616,-0.10472975361350878,12,235,5,9.0
234,2,1.0162488338330338,1.0888702773124903,-0.07262144347945654,11,235,6,9.0
235,2,1.392008407722711,1.439113049800074,-0.04710464207736287,7,239,6,9.0
236,2,1.0504830257511337,1.1183713143968028,-0.06788828864566909,12,235,5,9.0
237,2,1.160423936742836,1.2578238875075005,-0.09739995076466457,5,244,3,9.0
238,2,1.1018668480273655,1.131684027777777,-0.02981717975041165,7,231,14,9.0
239,2,1.1745536702099482,1.2736660929432015,-0.09911242273325338,4,245,3,9.0
240,2,1.0997764719346497,1.1564504258227313,-0.05667395388808161,3,240,9,9.0
241,2,1.1291561583943268,1.1528851614030506,-0.023729003008723826,8,238,6,9.0
242,2,1.0018794034354823,1.018792149731,-0.016912746295517644,2,250,0,9.0
243,2,1.087891999824725,1.124443962243681,-0.036551962418956085,3,245,4,9.0
244,2,1.204551257724643,1.2500110546097714,-0.045459796885128245,8,242,2,9.0
245,2,0.9745937331860841,0.9991658451505275,-0.02457211196444342,5,245,2,9.0
246,2,1.1497938520936315,1.2651455546813526,-0.1153517025877211,9,239,4,9.0
247,2,1.0197014554053068,1.0576564962039807,-0.037955040798673956,2,249,1,9.0
248,2,1.1614398130459156,1.303304715982593,-0.14186490293667742,4,246,2,9.0
249,2,1.236846812283136,1.2787732598208132,-0.04192644753767727,2,249,1,9.0
250,2,1.0278760683597752,1.0570719602977658,-0.02919589193799066,3,248,1,9.0
251,2,0.5807525222762162,0.6219557059818993,-0.0412031837056831,2,249,1,9.0
